Component_Type_Upload_Code,Price_Level_Upload_Code,Dimension_Set,Leader_Scope,Follower_Scope,Mapping_Mode,Mapping_Value,Extraction_Time
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161223 10:24:05
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000513432,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220301 09:06:36
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000513434,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20220419 07:59:28
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000517572,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000517573,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000517576,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000517577,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000523662,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230329 09:29:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000523663,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230329 09:29:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000531143,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240328 10:23:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/OHARE/000000000000531174,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240328 10:23:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354019,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121023 08:20:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354024,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121023 08:20:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:37:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161221 08:43:26
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:37:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161221 08:43:26
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000513431,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170227 11:17:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000513432,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170227 11:17:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000513433,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170227 11:17:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000513434,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170227 11:17:33
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000517572,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000517573,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000517576,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000517577,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171101 14:21:14
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000523662,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230329 09:29:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000523663,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20230329 09:29:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000531143,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240328 10:23:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHGO_/000000000000354046,0052/01/08/19/07/WHTG_/000000000000531174,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240328 10:23:06
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHRLS/000000000000354046,0052/01/08/19/07/CHRLS/000000000000354038,UNIT_OFFSET,0.5,20110316 09:42:13
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHRLT/000000000000354046,0052/01/08/19/07/CHRLT/000000000000354038,UNIT_OFFSET,0.5,20110316 09:42:46
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CHSWV/000000000000354046,0052/01/08/19/07/CHSWV/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110405 23:11:52
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CINCI/000000000000354046,0052/01/08/19/07/CINCI/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:30:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CINCI/000000000000354046,0052/01/08/19/07/CINCI/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:59:46
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CINCI/000000000000354046,0052/01/08/19/07/CINCI/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:59:46
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLEVE/000000000000354046,0052/01/08/19/07/CLEVE/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLEVE/000000000000354046,0052/01/08/19/07/CLEVE/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:58:57
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLEVE/000000000000354046,0052/01/08/19/07/CLEVE/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:58:57
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLEVE/000000000000354046,0052/01/08/19/07/LORAN/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLEVE/000000000000354046,0052/01/08/19/07/LORAN/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:24:41
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLLMS/000000000000354046,0052/01/08/19/07/CLLMS/000000000000354038,UNIT_OFFSET,0.5,20110316 09:43:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMGA/000000000000354046,0052/01/08/19/07/CLMGA/000000000000354038,UNIT_OFFSET,0.5,20110316 09:43:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:29:25
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:57:27
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170815 07:57:27
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000513431,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180226 08:08:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000513432,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180226 08:08:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000513433,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180226 08:08:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CLMOH/000000000000354046,0052/01/08/19/07/CLMOH/000000000000513434,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20180226 08:08:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/CNCLB/000000000000354019,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20131111 09:58:55
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/CNCLB/000000000000354024,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20131111 09:58:55
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/CNCLB/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 14:25:45
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/CNCLB/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 14:25:45
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/CNCLB/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 14:25:45
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/OMAHA/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:15:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/OMAHA/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161013 13:27:37
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/OMAHA/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:15:53
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CNCLB/000000000000354046,0052/01/08/19/07/OMAHA/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161013 13:27:37
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CRTRT/000000000000354046,0052/01/08/19/07/CRTRT/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101206 13:43:58
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/CRTRT/000000000000354046,0052/01/08/19/07/CRTRT/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101206 13:43:58
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DAYTN/000000000000354046,0052/01/08/19/07/DAYTN/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20170731 14:28:20
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DAYTN/000000000000354046,0052/01/08/19/07/DAYTN/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171121 10:46:26
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DAYTN/000000000000354046,0052/01/08/19/07/DAYTN/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20171121 10:46:26
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMN/000000000000354019,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20131111 10:01:31
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMN/000000000000354024,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20131111 10:01:31
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMN/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 14:30:45
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMN/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20141117 14:25:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMN/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20141117 14:25:49
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMW/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:28:18
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/DESMW/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20160805 10:28:18
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/OTMWA/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 15:30:21
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DESMN/000000000000354046,0052/01/08/19/07/OTMWA/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110425 15:30:21
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DLWAR/000000000000354046,0052/01/08/19/07/DLWAR/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20161129 12:23:19
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/DRBRN/000000000000354019,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121113 09:20:36
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/DRBRN/000000000000354024,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121113 09:34:38
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/DRBRN/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110406 00:04:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/DRBRN/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110406 23:35:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/DRBRN/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20110406 23:35:56
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354019,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:16:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354024,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:16:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:16:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:16:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:21:17
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/DRBRN/000000000000354046,0052/01/08/19/07/JCKSN/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20140103 13:16:15
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/EFGHM/000000000000354046,0052/01/08/19/07/EFGHM/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121126 09:22:36
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FERRY/000000000000354046,0052/01/08/19/07/FERRY/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240515 16:04:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FERRY/000000000000354046,0052/01/08/19/07/HOLND/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240515 16:04:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FERRY/000000000000354046,0052/01/08/19/07/HOLND/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240515 16:04:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FERRY/000000000000354046,0052/01/08/19/07/MUSKG/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240515 16:04:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FERRY/000000000000354046,0052/01/08/19/07/MUSKG/000000000000354046,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20240515 16:04:16
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FLINT/000000000000354046,0052/01/08/19/07/FLINT/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 12:05:00
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FLINT/000000000000354046,0052/01/08/19/07/FLINT/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 12:05:00
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FLINT/000000000000354046,0052/01/08/19/07/FLINT/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20150708 12:05:00
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/FRFAX/000000000000354046,0052/01/08/19/07/FRFAX/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20101206 13:50:51
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/GRNBY/000000000000354046,0052/01/08/19/07/GRNBY/000000000000354038,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:02:55
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/GRNBY/000000000000354046,0052/01/08/19/07/GRNBY/000000000000354039,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:02:55
ZPST,A996,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/19/07/GRNBY/000000000000354046,0052/01/08/19/07/GRNBY/000000000000354047,USE_PRICE_METHOD,Branded Rack Comp Avg Follower,20121011 13:02:55
