Component_Type_Name,From_Domain,From_Dimension_Set,From_Dimension_Value,To_Domain,To_Dimension_Set,To_Dimension_Value,Map_Group_Name,Map_Type,Extraction_Time
WoR - Branded Jobber - ZPST,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp/PRODUCT,0097/01/08/18/07/STCKT/VJ/000000000000377051,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/MPG_ID/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/MatPriceGrp/PRODUCT,0097/01/08/18/07/STKTN/VN/000000000000377055,MIGRATION,UNIT_OFFSET,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090189777/13/6181W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090189777/13/6181W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090189777/13/6181W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090189777/13/6181W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206120/13/6505W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206120/13/6505W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206120/13/6505W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206120/13/6505W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206235/13/6150W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206235/13/6150W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206235/13/6150W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090206235/13/6150W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207065/13/7078W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207065/13/7078W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207065/13/7078W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207065/13/7078W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207821/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207821/13/6042W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207821/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207821/13/6042W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207822/13/6056W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207822/13/6056W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207822/13/6056W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207822/13/6056W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207845/13/6096W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207845/13/6096W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207845/13/6096W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090207845/13/6096W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208376/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208376/13/6042W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208376/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208376/13/6042W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208379/13/6151W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208379/13/6151W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208379/13/6151W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208379/13/6151W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208404/13/6046W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208404/13/6046W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208404/13/6046W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208404/13/6046W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208438/13/6002W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208438/13/6002W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208438/13/6002W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208438/13/6002W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208450/13/6002W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208450/13/6002W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208450/13/6002W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208450/13/6002W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208453/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208453/13/6206W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208453/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208453/13/6206W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208600/13/6150W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208600/13/6150W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208600/13/6150W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208600/13/6150W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208610/13/6152W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208610/13/6152W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208610/13/6152W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208610/13/6152W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208695/13/7485W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208695/13/7485W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208695/13/7485W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090208695/13/7485W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209813/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209813/13/6042W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209813/13/6042W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209813/13/6042W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209837/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209837/13/6206W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209837/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209837/13/6206W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209838/13/6120W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209838/13/6120W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209838/13/6120W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090209838/13/6120W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210324/13/7293W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210324/13/7293W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210324/13/7293W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210324/13/7293W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210434/13/6216W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210434/13/6216W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210434/13/6216W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090210434/13/6216W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211145/13/7285W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211145/13/7285W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211145/13/7285W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211145/13/7285W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211188/13/7291W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211188/13/7291W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211188/13/7291W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211188/13/7291W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211211/13/7285W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211211/13/7285W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211211/13/7285W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211211/13/7285W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211309/13/7425W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211309/13/7425W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211309/13/7425W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211309/13/7425W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211326/13/7104W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211326/13/7104W/VL,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211326/13/7104W/VJ,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211326/13/7104W/VN,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211461/13/6152W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211461/13/6152W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211461/13/6152W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211461/13/6152W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211488/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211488/13/6206W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211488/13/6206W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211488/13/6206W/IM,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
WoR - COCO,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211733/13/6245W/HS,Sales_Org_ID/SoldTo_ID/Price_Group_ID/Pricing_DRC/MPG_ID,Sales_Org/SOLDTO/PRICE_GROUP/DRC/MatPriceGrp,0097/0090211733/13/6245W/IK,MIGRATION,USE_LEADER_METHOD,20240702 12:06:05
